,index,date,ticker,avg_days_between
0,0,2019-01-02,TSLA,7.0
1,0,2019-01-02,AAPL,7.0
2,0,2019-01-02,NVDA,7.0
3,0,2019-01-02,MSFT,7.0
4,0,2019-01-02,AMD,7.0
5,0,2019-01-02,BABA,7.0
6,0,2019-01-02,GOOGL,7.0
7,0,2019-01-02,LULU,7.0
8,0,2019-01-02,AVGO,7.0
9,0,2019-01-02,NFLX,7.0
10,0,2019-01-02,GOOG,7.0
11,0,2019-01-02,CRM,7.0
12,0,2019-01-02,XOM,7.0
13,0,2019-01-02,BA,7.0
14,0,2019-01-02,UNH,7.0
15,0,2019-01-02,PFE,7.0
16,0,2019-01-02,BAC,7.0
17,0,2019-01-02,CVX,7.0
18,0,2019-01-02,MA,7.0
19,0,2019-01-02,MRK,7.0
20,0,2019-01-02,JNJ,7.0
21,0,2019-01-02,BRK.B,7.0
22,0,2019-01-02,V,7.0
23,0,2019-01-02,ABBV,7.0
24,0,2019-01-02,QCOM,7.0
25,0,2019-01-02,NKE,7.0
26,0,2019-01-02,JPM,7.0
27,0,2019-01-02,COST,7.0
28,0,2019-01-02,REGN,7.0
29,0,2019-01-02,DIS,7.0
30,0,2019-01-02,HD,7.0
31,0,2019-01-02,INTC,7.0
32,0,2019-01-02,LMT,7.0
33,0,2019-01-02,ADBE,7.0
34,0,2019-01-02,SBUX,7.0
35,0,2019-01-02,LLY,7.0
36,0,2019-01-02,TXN,7.0
37,0,2019-01-02,PYPL,7.0
38,0,2019-01-02,T,7.0
39,0,2019-01-02,CVS,7.0
40,0,2019-01-02,VZ,7.0
41,0,2019-01-02,BMY,7.0
42,0,2019-01-02,NOC,7.0
43,0,2019-01-02,WFC,7.0
44,0,2019-01-02,SQ,7.0
45,0,2019-01-02,MU,7.0
46,0,2019-01-02,MDT,7.0
47,0,2019-01-02,PG,7.0
48,0,2019-01-02,WMT,7.0
49,0,2019-01-02,CMCSA,7.0
50,0,2019-01-02,CAT,7.0
51,0,2019-01-02,BLK,7.0
52,0,2019-01-02,ABT,7.0
53,0,2019-01-02,OXY,7.0
54,0,2019-01-02,C,7.0
55,0,2019-01-02,NOW,7.0
56,0,2019-01-02,CI,7.0
57,0,2019-01-02,TMUS,7.0
58,0,2019-01-02,FCX,7.0
59,0,2019-01-02,MCD,7.0
60,0,2019-01-02,GS,7.0
61,0,2019-01-02,SCHW,7.0
62,0,2019-01-02,CSCO,7.0
63,0,2019-01-02,SLB,7.0
64,0,2019-01-02,AMAT,7.0
65,0,2019-01-02,SHOP,7.0
66,0,2019-01-02,STZ,7.0
67,0,2019-01-02,ORCL,7.0
68,0,2019-01-02,ATVI,7.0
69,0,2019-01-02,F,7.0
70,0,2019-01-02,LRCX,7.0
71,0,2019-01-02,COP,7.0
72,0,2019-01-02,BAX,7.0
73,0,2019-01-02,EXAS,7.0
74,0,2019-01-02,ADI,7.0
75,0,2019-01-02,USB,7.0
76,0,2019-01-02,TGT,7.0
77,0,2019-01-02,PANW,7.0
78,0,2019-01-02,ACN,7.0
79,0,2019-01-02,PEP,7.0
80,0,2019-01-02,SPGI,7.0
81,0,2019-01-02,KO,7.0
82,0,2019-01-02,UPS,7.0
83,0,2019-01-02,AMGN,7.0
84,0,2019-01-02,IBM,7.0
85,0,2019-01-02,DG,7.0
86,0,2019-01-02,VLO,7.0
87,0,2019-01-02,HON,7.0
88,0,2019-01-02,LOW,7.0
89,0,2019-01-02,GE,7.0
90,0,2019-01-02,FDX,7.0
91,0,2019-01-02,HAL,7.0
92,0,2019-01-02,CMG,7.0
93,0,2019-01-02,HUM,7.0
94,0,2019-01-02,DE,7.0
95,0,2019-01-02,M,7.0
96,0,2019-01-02,PM,7.0
97,0,2019-01-02,PSX,7.0
98,0,2019-01-02,AXP,7.0
99,0,2019-01-02,UNP,7.0
100,0,2019-01-02,CSX,7.0
101,0,2019-01-02,ADP,7.0
102,0,2019-01-02,BIIB,7.0
103,0,2019-01-02,DVN,7.0
104,0,2019-01-02,GILD,7.0
105,0,2019-01-02,AAL,7.0
106,0,2019-01-02,MS,7.0
107,0,2019-01-02,UAL,7.0
108,0,2019-01-02,MPC,7.0
109,0,2019-01-02,COF,7.0
110,0,2019-01-02,MCK,7.0
111,0,2019-01-02,GM,7.0
112,0,2019-01-02,CCL,7.0
113,0,2019-01-02,DAL,7.0
114,0,2019-01-02,PXD,7.0
115,0,2019-01-02,CTSH,7.0
116,0,2019-01-02,PNC,7.0
117,0,2019-01-02,EOG,7.0
118,0,2019-01-02,ISRG,7.0
119,0,2019-01-02,VALE,7.0
120,0,2019-01-02,NEM,7.0
121,0,2019-01-02,CHTR,7.0
122,0,2019-01-02,MRVL,7.0
123,0,2019-01-02,HCA,7.0
124,0,2019-01-02,GD,7.0
125,0,2019-01-02,FSLR,7.0
126,0,2019-01-02,CME,7.0
127,0,2019-01-02,AMT,7.0
128,0,2019-01-02,VRTX,7.0
129,0,2019-01-02,MMM,7.0
130,0,2019-01-02,BSX,7.0
131,0,2019-01-02,AZO,7.0
132,0,2019-01-02,MET,7.0
133,0,2019-01-02,DLTR,7.0
134,0,2019-01-02,WBA,7.0
135,0,2019-01-02,BX,7.0
136,0,2019-01-02,BDX,7.0
137,0,2019-01-02,ADM,7.0
138,0,2019-01-02,LNG,7.0
139,0,2019-01-02,HPE,7.0
140,0,2019-01-02,FIVE,7.0
141,0,2019-01-02,KMI,7.0
142,0,2019-01-02,SYF,7.0
143,0,2019-01-02,CF,7.0
144,0,2019-01-02,MO,7.0
145,0,2019-01-02,EBAY,7.0
146,0,2019-01-02,EMR,7.0
147,0,2019-01-02,AA,7.0
148,0,2019-01-02,URI,7.0
149,0,2019-01-02,VMW,7.0
150,0,2019-01-02,RCL,7.0
151,0,2019-01-02,ROKU,7.0
152,0,2019-01-02,NXPI,7.0
153,0,2019-01-02,RH,7.0
154,0,2019-01-02,WDC,7.0
155,0,2019-01-02,MAR,7.0
156,0,2019-01-02,WDAY,7.0
157,0,2019-01-02,NSC,7.0
158,0,2019-01-02,ITW,7.0
159,0,2019-01-02,MDLZ,7.0
160,0,2019-01-02,LUV,7.0
161,0,2019-01-02,KMB,7.0
162,0,2019-01-02,ADSK,7.0
163,0,2019-01-02,TEVA,7.0
164,0,2019-01-02,TSCO,7.0
165,0,2019-01-02,DFS,7.0
166,0,2019-01-02,PLUG,7.0
167,0,2019-01-02,HES,7.0
168,0,2019-01-02,WYNN,7.0
169,0,2019-01-02,EW,7.0
170,0,2019-01-02,ZTS,7.0
171,0,2019-01-02,APA,7.0
172,0,2019-01-02,SHW,7.0
173,0,2019-01-02,AFL,7.0
174,0,2019-01-02,LVS,7.0
175,0,2019-01-02,GLW,7.0
176,0,2019-01-02,CMI,7.0
177,0,2019-01-02,NUE,7.0
178,0,2019-01-02,CAH,7.0
179,0,2019-01-02,LYB,7.0
180,0,2019-01-02,TTWO,7.0
181,0,2019-01-02,ULTA,7.0
182,0,2019-01-02,MRO,7.0
183,0,2019-01-02,MOS,7.0
184,0,2019-01-02,SO,7.0
185,0,2019-01-02,ILMN,7.0
186,0,2019-01-02,CL,7.0
187,0,2019-01-02,WMB,7.0
188,0,2019-01-02,ABC,7.0
189,0,2019-01-02,KR,7.0
190,0,2019-01-02,RIG,7.0
191,0,2019-01-02,SWK,7.0
192,0,2019-01-02,SYY,7.0
193,0,2019-01-02,DHI,7.0
194,0,2019-01-02,EA,7.0
195,0,2019-01-02,ANET,7.0
196,0,2019-01-02,Z,7.0
197,0,2019-01-02,MGM,7.0
198,0,2019-01-02,ETN,7.0
199,0,2019-01-02,TROW,7.0
200,0,2019-01-02,HSY,7.0
201,0,2019-01-02,CLF,7.0
202,0,2019-01-02,PBR,7.0
203,0,2019-01-02,BK,7.0
204,0,2019-01-02,AIG,7.0
205,0,2019-01-02,SPLK,7.0
206,0,2019-01-02,ALGN,7.0
207,0,2019-01-02,BURL,7.0
208,0,2019-01-02,EFX,7.0
209,0,2019-01-02,MNST,7.0
210,0,2019-01-02,EXPE,7.0
211,0,2019-01-02,KMX,7.0
212,0,2019-01-02,CHK,7.0
213,0,2019-01-02,W,7.0
214,0,2019-01-02,TTD,7.0
215,0,2019-01-02,PPG,7.0
216,0,2019-01-02,NLY,7.0
217,0,2019-01-02,HPQ,7.0
218,0,2019-01-02,PCG,7.0
219,0,2019-01-02,GWW,7.0
220,0,2019-01-02,NTAP,7.0
221,0,2019-01-02,HIG,7.0
222,0,2019-01-02,KEY,7.0
223,0,2019-01-02,SWKS,7.0
224,0,2019-01-02,SU,7.0
225,0,2019-01-02,YUM,7.0
226,0,2019-01-02,ECL,7.0
227,0,2019-01-02,OKE,7.0
228,0,2019-01-02,SRPT,7.0
229,0,2019-01-02,APO,7.0
230,0,2019-01-02,SNAP,7.0
231,0,2019-01-02,BBBY,7.0
232,0,2019-01-02,NOV,7.0
233,0,2019-01-02,ET,7.0
234,0,2019-01-02,GSK,7.0
235,0,2019-01-02,GPC,7.0
236,0,2019-01-02,DOV,7.0
237,0,2019-01-02,DKS,7.0
238,0,2019-01-02,BBY,7.0
239,0,2019-01-02,X,7.0
240,0,2019-01-02,KKR,7.0
241,0,2019-01-02,ED,7.0
242,0,2019-01-02,TSN,7.0
243,0,2019-01-02,WTW,7.0
244,0,2019-01-02,JBL,7.0
245,0,2019-01-02,CCJ,7.0
246,0,2019-01-02,VFC,7.0
247,0,2019-01-02,AKAM,7.0
248,0,2019-01-02,TPR,7.0
249,0,2019-01-02,KSS,7.0
250,0,2019-01-02,TWLO,7.0
251,0,2019-01-02,CLX,7.0
252,0,2019-01-02,AGNC,7.0
253,0,2019-01-02,RACE,7.0
254,0,2019-01-02,CPB,7.0
255,0,2019-01-02,FOXA,7.0
256,0,2019-01-02,EPD,7.0
257,0,2019-01-02,DELL,7.0
258,0,2019-01-02,NTR,7.0
259,0,2019-01-02,TOL,7.0
260,0,2019-01-02,TECK,7.0
261,0,2019-01-02,SPOT,7.0
262,0,2019-01-02,ANF,7.0
263,0,2019-01-02,NRG,7.0
264,0,2019-01-02,STX,7.0
265,0,2019-01-02,SWN,7.0
266,0,2019-01-02,GRMN,7.0
267,0,2019-01-02,HRL,7.0
268,0,2019-01-02,IP,7.0
269,0,2019-01-02,GPS,7.0
270,0,2019-01-02,JNPR,7.0
271,0,2019-01-02,RIOT,7.0
272,0,2019-01-02,SKX,7.0
273,0,2019-01-02,FLEX,7.0
274,0,2019-01-02,FTV,7.0
275,0,2019-01-02,WPM,7.0
276,0,2019-01-02,CBOE,7.0
277,0,2019-01-02,CSIQ,7.0
278,0,2019-01-02,JWN,7.0
279,0,2019-01-02,CZR,7.0
280,0,2019-01-02,RL,7.0
281,0,2019-01-02,AEO,7.0
282,0,2019-01-02,CALM,7.0
283,0,2019-01-02,CIEN,7.0
284,0,2019-01-02,MT,7.0
285,0,2019-01-02,WHR,7.0
286,0,2019-01-02,IONS,7.0
287,0,2019-01-02,HL,7.0
288,0,2019-01-02,WY,7.0
289,0,2019-01-02,RRC,7.0
290,0,2019-01-02,TLRY,7.0
291,0,2019-01-02,UAA,7.0
292,0,2019-01-02,HAS,7.0
293,0,2019-01-02,COTY,7.0
294,0,2019-01-02,TAP,7.0
295,0,2019-01-02,PHM,7.0
296,0,2019-01-02,FFIV,7.0
297,0,2019-01-02,NE,7.0
298,0,2019-01-02,CYBR,7.0
299,0,2019-01-02,DB,7.0
300,0,2019-01-02,FL,7.0
301,0,2019-01-02,AUY,7.0
302,0,2019-01-02,GERN,7.0
303,0,2019-01-02,PLAY,7.0
304,0,2019-01-02,VIPS,7.0
305,0,2019-01-02,AMC,7.0
306,0,2019-01-02,OLED,7.0
307,0,2019-01-02,LITE,7.0
308,0,2019-01-02,DBX,7.0
309,0,2019-01-02,OLN,7.0
310,0,2019-01-02,TRIP,7.0
311,0,2019-01-02,FLR,7.0
312,0,2019-01-02,SHAK,7.0
313,0,2019-01-02,KGC,7.0
314,0,2019-01-02,SPWR,7.0
315,0,2019-01-02,S,7.0
316,0,2019-01-02,AMBA,7.0
317,0,2019-01-02,GME,7.0
318,0,2019-01-02,SIRI,7.0
319,0,2019-01-02,THC,7.0
320,0,2019-01-02,HOG,7.0
321,0,2019-01-02,PTCT,7.0
322,0,2019-01-02,MAT,7.0
323,0,2019-01-02,DISH,7.0
324,0,2019-01-02,SEAS,7.0
325,0,2019-01-02,AG,7.0
326,0,2019-01-02,GOOS,7.0
327,0,2019-01-02,SIG,7.0
328,0,2019-02-01,TSLA,7.0
329,0,2019-02-01,AAPL,7.0
330,0,2019-02-01,NVDA,7.0
331,0,2019-02-01,MSFT,7.0
332,0,2019-02-01,AMD,7.0
333,0,2019-02-01,BABA,7.0
334,0,2019-02-01,GOOGL,7.0
335,0,2019-02-01,LULU,7.0
336,0,2019-02-01,AVGO,7.0
337,0,2019-02-01,NFLX,7.0
338,0,2019-02-01,GOOG,7.0
339,0,2019-02-01,CRM,7.0
340,0,2019-02-01,XOM,7.0
341,0,2019-02-01,BA,7.0
342,0,2019-02-01,UNH,7.0
343,0,2019-02-01,PFE,7.0
344,0,2019-02-01,BAC,7.0
345,0,2019-02-01,CVX,7.0
346,0,2019-02-01,MA,7.0
347,0,2019-02-01,MRK,7.0
348,0,2019-02-01,JNJ,7.0
349,0,2019-02-01,BRK.B,7.0
350,0,2019-02-01,V,7.0
351,0,2019-02-01,ABBV,7.0
352,0,2019-02-01,QCOM,7.0
353,0,2019-02-01,NKE,7.0
354,0,2019-02-01,JPM,7.0
355,0,2019-02-01,COST,7.0
356,0,2019-02-01,REGN,7.0
357,0,2019-02-01,DIS,7.0
358,0,2019-02-01,HD,7.0
359,0,2019-02-01,INTC,7.0
360,0,2019-02-01,LMT,7.0
361,0,2019-02-01,ADBE,7.0
362,0,2019-02-01,SBUX,7.0
363,0,2019-02-01,LLY,7.0
364,0,2019-02-01,TXN,7.0
365,0,2019-02-01,PYPL,7.0
366,0,2019-02-01,T,7.0
367,0,2019-02-01,CVS,7.0
368,0,2019-02-01,VZ,7.0
369,0,2019-02-01,BMY,7.0
370,0,2019-02-01,NOC,7.0
371,0,2019-02-01,WFC,7.0
372,0,2019-02-01,SQ,7.0
373,0,2019-02-01,MU,7.0
374,0,2019-02-01,MDT,7.0
375,0,2019-02-01,PG,7.0
376,0,2019-02-01,WMT,7.0
377,0,2019-02-01,CMCSA,7.0
378,0,2019-02-01,CAT,7.0
379,0,2019-02-01,BLK,7.0
380,0,2019-02-01,ABT,7.0
381,0,2019-02-01,OXY,7.0
382,0,2019-02-01,C,7.0
383,0,2019-02-01,NOW,7.0
384,0,2019-02-01,CI,7.0
385,0,2019-02-01,TMUS,7.0
386,0,2019-02-01,FCX,7.0
387,0,2019-02-01,MCD,7.0
388,0,2019-02-01,GS,7.0
389,0,2019-02-01,SCHW,7.0
390,0,2019-02-01,CSCO,7.0
391,0,2019-02-01,SLB,7.0
392,0,2019-02-01,AMAT,7.0
393,0,2019-02-01,SHOP,7.0
394,0,2019-02-01,STZ,7.0
395,0,2019-02-01,ORCL,7.0
396,0,2019-02-01,ATVI,7.0
397,0,2019-02-01,F,7.0
398,0,2019-02-01,LRCX,7.0
399,0,2019-02-01,COP,7.0
400,0,2019-02-01,BAX,7.0
401,0,2019-02-01,EXAS,7.0
402,0,2019-02-01,ADI,7.0
403,0,2019-02-01,USB,7.0
404,0,2019-02-01,TGT,7.0
405,0,2019-02-01,PANW,7.0
406,0,2019-02-01,ACN,7.0
407,0,2019-02-01,PEP,7.0
408,0,2019-02-01,SPGI,7.0
409,0,2019-02-01,KO,7.0
410,0,2019-02-01,UPS,7.0
411,0,2019-02-01,AMGN,7.0
412,0,2019-02-01,IBM,7.0
413,0,2019-02-01,DG,7.0
414,0,2019-02-01,VLO,7.0
415,0,2019-02-01,HON,7.0
416,0,2019-02-01,LOW,7.0
417,0,2019-02-01,GE,7.0
418,0,2019-02-01,FDX,7.0
419,0,2019-02-01,HAL,7.0
420,0,2019-02-01,CMG,7.0
421,0,2019-02-01,HUM,7.0
422,0,2019-02-01,DE,7.0
423,0,2019-02-01,M,7.0
424,0,2019-02-01,PM,7.0
425,0,2019-02-01,PSX,7.0
426,0,2019-02-01,AXP,7.0
427,0,2019-02-01,UNP,7.0
428,0,2019-02-01,CSX,7.0
429,0,2019-02-01,ADP,7.0
430,0,2019-02-01,BIIB,7.0
431,0,2019-02-01,DVN,7.0
432,0,2019-02-01,GILD,7.0
433,0,2019-02-01,AAL,7.0
434,0,2019-02-01,MS,7.0
435,0,2019-02-01,UAL,7.0
436,0,2019-02-01,MPC,7.0
437,0,2019-02-01,COF,7.0
438,0,2019-02-01,MCK,7.0
439,0,2019-02-01,GM,7.0
440,0,2019-02-01,CCL,7.0
441,0,2019-02-01,DAL,7.0
442,0,2019-02-01,PXD,7.0
443,0,2019-02-01,CTSH,7.0
444,0,2019-02-01,PNC,7.0
445,0,2019-02-01,EOG,7.0
446,0,2019-02-01,ISRG,7.0
447,0,2019-02-01,VALE,7.0
448,0,2019-02-01,NEM,7.0
449,0,2019-02-01,CHTR,7.0
450,0,2019-02-01,MRVL,7.0
451,0,2019-02-01,HCA,7.0
452,0,2019-02-01,GD,7.0
453,0,2019-02-01,FSLR,7.0
454,0,2019-02-01,CME,7.0
455,0,2019-02-01,AMT,7.0
456,0,2019-02-01,VRTX,7.0
457,0,2019-02-01,MMM,7.0
458,0,2019-02-01,BSX,7.0
459,0,2019-02-01,AZO,7.0
460,0,2019-02-01,MET,7.0
461,0,2019-02-01,DLTR,7.0
462,0,2019-02-01,WBA,7.0
463,0,2019-02-01,BX,7.0
464,0,2019-02-01,BDX,7.0
465,0,2019-02-01,ADM,7.0
466,0,2019-02-01,LNG,7.0
467,0,2019-02-01,HPE,7.0
468,0,2019-02-01,FIVE,7.0
469,0,2019-02-01,KMI,7.0
470,0,2019-02-01,SYF,7.0
471,0,2019-02-01,CF,7.0
472,0,2019-02-01,MO,7.0
473,0,2019-02-01,EBAY,7.0
474,0,2019-02-01,EMR,7.0
475,0,2019-02-01,AA,7.0
476,0,2019-02-01,URI,7.0
477,0,2019-02-01,VMW,7.0
478,0,2019-02-01,RCL,7.0
479,0,2019-02-01,ROKU,7.0
480,0,2019-02-01,NXPI,7.0
481,0,2019-02-01,RH,7.0
482,0,2019-02-01,WDC,7.0
483,0,2019-02-01,MAR,7.0
484,0,2019-02-01,WDAY,7.0
485,0,2019-02-01,NSC,7.0
486,0,2019-02-01,ITW,7.0
487,0,2019-02-01,MDLZ,7.0
488,0,2019-02-01,LUV,7.0
489,0,2019-02-01,KMB,7.0
490,0,2019-02-01,ADSK,7.0
491,0,2019-02-01,TEVA,7.0
492,0,2019-02-01,TSCO,7.0
493,0,2019-02-01,DFS,7.0
494,0,2019-02-01,PLUG,7.0
495,0,2019-02-01,HES,7.0
496,0,2019-02-01,WYNN,7.0
497,0,2019-02-01,EW,7.0
498,0,2019-02-01,ZTS,7.0
499,0,2019-02-01,APA,7.0
500,0,2019-02-01,SHW,7.0
501,0,2019-02-01,AFL,7.0
502,0,2019-02-01,LVS,7.0
503,0,2019-02-01,GLW,7.0
504,0,2019-02-01,CMI,7.0
505,0,2019-02-01,NUE,7.0
506,0,2019-02-01,CAH,7.0
507,0,2019-02-01,LYB,7.0
508,0,2019-02-01,TTWO,7.0
509,0,2019-02-01,ULTA,7.0
510,0,2019-02-01,MRO,7.0
511,0,2019-02-01,MOS,7.0
512,0,2019-02-01,SO,7.0
513,0,2019-02-01,ILMN,7.0
514,0,2019-02-01,CL,7.0
515,0,2019-02-01,WMB,7.0
516,0,2019-02-01,ABC,7.0
517,0,2019-02-01,KR,7.0
518,0,2019-02-01,RIG,7.0
519,0,2019-02-01,SWK,7.0
520,0,2019-02-01,SYY,7.0
521,0,2019-02-01,DHI,7.0
522,0,2019-02-01,EA,7.0
523,0,2019-02-01,ANET,7.0
524,0,2019-02-01,Z,7.0
525,0,2019-02-01,MGM,7.0
526,0,2019-02-01,ETN,7.0
527,0,2019-02-01,TROW,7.0
528,0,2019-02-01,HSY,7.0
529,0,2019-02-01,CLF,7.0
530,0,2019-02-01,PBR,7.0
531,0,2019-02-01,BK,7.0
532,0,2019-02-01,AIG,7.0
533,0,2019-02-01,SPLK,7.0
534,0,2019-02-01,ALGN,7.0
535,0,2019-02-01,BURL,7.0
536,0,2019-02-01,EFX,7.0
537,0,2019-02-01,MNST,7.0
538,0,2019-02-01,EXPE,7.0
539,0,2019-02-01,KMX,7.0
540,0,2019-02-01,CHK,7.0
541,0,2019-02-01,W,7.0
542,0,2019-02-01,TTD,7.0
543,0,2019-02-01,PPG,7.0
544,0,2019-02-01,NLY,7.0
545,0,2019-02-01,HPQ,7.0
546,0,2019-02-01,PCG,7.0
547,0,2019-02-01,GWW,7.0
548,0,2019-02-01,NTAP,7.0
549,0,2019-02-01,HIG,7.0
550,0,2019-02-01,KEY,7.0
551,0,2019-02-01,SWKS,7.0
552,0,2019-02-01,SU,7.0
553,0,2019-02-01,YUM,7.0
554,0,2019-02-01,ECL,7.0
555,0,2019-02-01,OKE,7.0
556,0,2019-02-01,SRPT,7.0
557,0,2019-02-01,APO,7.0
558,0,2019-02-01,SNAP,7.0
559,0,2019-02-01,BBBY,7.0
560,0,2019-02-01,NOV,7.0
561,0,2019-02-01,ET,7.0
562,0,2019-02-01,GSK,7.0
563,0,2019-02-01,GPC,7.0
564,0,2019-02-01,DOV,7.0
565,0,2019-02-01,DKS,7.0
566,0,2019-02-01,BBY,7.0
567,0,2019-02-01,X,7.0
568,0,2019-02-01,KKR,7.0
569,0,2019-02-01,ED,7.0
570,0,2019-02-01,TSN,7.0
571,0,2019-02-01,WTW,7.0
572,0,2019-02-01,JBL,7.0
573,0,2019-02-01,CCJ,7.0
574,0,2019-02-01,VFC,7.0
575,0,2019-02-01,AKAM,7.0
576,0,2019-02-01,TPR,7.0
577,0,2019-02-01,KSS,7.0
578,0,2019-02-01,TWLO,7.0
579,0,2019-02-01,CLX,7.0
580,0,2019-02-01,AGNC,7.0
581,0,2019-02-01,RACE,7.0
582,0,2019-02-01,CPB,7.0
583,0,2019-02-01,FOXA,7.0
584,0,2019-02-01,EPD,7.0
585,0,2019-02-01,NTR,7.0
586,0,2019-02-01,TOL,7.0
587,0,2019-02-01,CPRI,7.0
588,0,2019-02-01,TECK,7.0
589,0,2019-02-01,SPOT,7.0
590,0,2019-02-01,ANF,7.0
591,0,2019-02-01,NRG,7.0
592,0,2019-02-01,STX,7.0
593,0,2019-02-01,SWN,7.0
594,0,2019-02-01,GRMN,7.0
595,0,2019-02-01,HRL,7.0
596,0,2019-02-01,IP,7.0
597,0,2019-02-01,GPS,7.0
598,0,2019-02-01,JNPR,7.0
599,0,2019-02-01,RIOT,7.0
600,0,2019-02-01,SKX,7.0
601,0,2019-02-01,FLEX,7.0
602,0,2019-02-01,FTV,7.0
603,0,2019-02-01,WPM,7.0
604,0,2019-02-01,CBOE,7.0
605,0,2019-02-01,CSIQ,7.0
606,0,2019-02-01,JWN,7.0
607,0,2019-02-01,CZR,7.0
608,0,2019-02-01,RL,7.0
609,0,2019-02-01,AEO,7.0
610,0,2019-02-01,CALM,7.0
611,0,2019-02-01,CIEN,7.0
612,0,2019-02-01,MT,7.0
613,0,2019-02-01,WHR,7.0
614,0,2019-02-01,IONS,7.0
615,0,2019-02-01,HL,7.0
616,0,2019-02-01,WY,7.0
617,0,2019-02-01,RRC,7.0
618,0,2019-02-01,TLRY,7.0
619,0,2019-02-01,UAA,7.0
620,0,2019-02-01,HAS,7.0
621,0,2019-02-01,COTY,7.0
622,0,2019-02-01,TAP,7.0
623,0,2019-02-01,PHM,7.0
624,0,2019-02-01,FFIV,7.0
625,0,2019-02-01,NE,7.0
626,0,2019-02-01,CYBR,7.0
627,0,2019-02-01,DB,7.0
628,0,2019-02-01,FL,7.0
629,0,2019-02-01,AUY,7.0
630,0,2019-02-01,GERN,7.0
631,0,2019-02-01,PLAY,7.0
632,0,2019-02-01,VIPS,7.0
633,0,2019-02-01,AMC,7.0
634,0,2019-02-01,OLED,7.0
635,0,2019-02-01,LITE,7.0
636,0,2019-02-01,DBX,7.0
637,0,2019-02-01,OLN,7.0
638,0,2019-02-01,TRIP,7.0
639,0,2019-02-01,FLR,7.0
640,0,2019-02-01,SHAK,7.0
641,0,2019-02-01,KGC,7.0
642,0,2019-02-01,SPWR,7.0
643,0,2019-02-01,S,7.0
644,0,2019-02-01,AMBA,7.0
645,0,2019-02-01,GME,7.0
646,0,2019-02-01,SIRI,7.0
647,0,2019-02-01,THC,7.0
648,0,2019-02-01,HOG,7.0
649,0,2019-02-01,PTCT,7.0
650,0,2019-02-01,MAT,7.0
651,0,2019-02-01,DISH,7.0
652,0,2019-02-01,SEAS,7.0
653,0,2019-02-01,AG,7.0
654,0,2019-02-01,GOOS,7.0
655,0,2019-02-01,SIG,7.0
656,0,2019-03-01,TSLA,6.75
657,0,2019-03-01,AAPL,6.75
658,0,2019-03-01,NVDA,6.75
659,0,2019-03-01,MSFT,6.75
660,0,2019-03-01,AMD,6.75
661,0,2019-03-01,BABA,6.75
662,0,2019-03-01,GOOGL,6.75
663,0,2019-03-01,LULU,6.75
664,0,2019-03-01,AVGO,6.75
665,0,2019-03-01,NFLX,6.75
666,0,2019-03-01,GOOG,6.75
667,0,2019-03-01,CRM,6.75
668,0,2019-03-01,XOM,6.75
669,0,2019-03-01,BA,6.75
670,0,2019-03-01,UNH,6.75
671,0,2019-03-01,PFE,6.75
672,0,2019-03-01,BAC,6.75
673,0,2019-03-01,CVX,6.75
674,0,2019-03-01,MA,6.75
675,0,2019-03-01,MRK,6.75
676,0,2019-03-01,JNJ,6.75
677,0,2019-03-01,BRK.B,6.75
678,0,2019-03-01,V,6.75
679,0,2019-03-01,ABBV,6.75
680,0,2019-03-01,QCOM,6.75
681,0,2019-03-01,NKE,6.75
682,0,2019-03-01,JPM,6.75
683,0,2019-03-01,COST,6.75
684,0,2019-03-01,REGN,6.75
685,0,2019-03-01,DIS,6.75
686,0,2019-03-01,HD,6.75
687,0,2019-03-01,INTC,6.75
688,0,2019-03-01,LMT,6.75
689,0,2019-03-01,ADBE,6.75
690,0,2019-03-01,SBUX,6.75
691,0,2019-03-01,LLY,6.75
692,0,2019-03-01,TXN,6.75
693,0,2019-03-01,PYPL,6.75
694,0,2019-03-01,T,6.75
695,0,2019-03-01,CVS,6.75
696,0,2019-03-01,VZ,6.75
697,0,2019-03-01,BMY,6.75
698,0,2019-03-01,NOC,6.75
699,0,2019-03-01,WFC,6.75
700,0,2019-03-01,SQ,6.75
701,0,2019-03-01,MU,6.75
702,0,2019-03-01,MDT,6.75
703,0,2019-03-01,PG,6.75
704,0,2019-03-01,WMT,6.75
705,0,2019-03-01,CMCSA,6.75
706,0,2019-03-01,CAT,6.75
707,0,2019-03-01,BLK,6.75
708,0,2019-03-01,ABT,6.75
709,0,2019-03-01,OXY,6.75
710,0,2019-03-01,C,6.75
711,0,2019-03-01,NOW,6.75
712,0,2019-03-01,CI,6.75
713,0,2019-03-01,TMUS,6.75
714,0,2019-03-01,FCX,6.75
715,0,2019-03-01,MCD,6.75
716,0,2019-03-01,GS,6.75
717,0,2019-03-01,SCHW,6.75
718,0,2019-03-01,CSCO,6.75
719,0,2019-03-01,SLB,6.75
720,0,2019-03-01,AMAT,6.75
721,0,2019-03-01,SHOP,6.75
722,0,2019-03-01,STZ,6.75
723,0,2019-03-01,ORCL,6.75
724,0,2019-03-01,ATVI,6.75
725,0,2019-03-01,F,6.75
726,0,2019-03-01,LRCX,6.75
727,0,2019-03-01,COP,6.75
728,0,2019-03-01,BAX,6.75
729,0,2019-03-01,EXAS,6.75
730,0,2019-03-01,ADI,6.75
731,0,2019-03-01,USB,6.75
732,0,2019-03-01,TGT,6.75
